Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,703891,-,-,-,32.97,-96.74,-6,199,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,1,1,11,0,225,99,275,87,814,495,8,10,59.95,0.145,0.8,2.478,150.1,76.55,15,980.0
2017,1,1,11,30,245,205,354,89,832,534,8,10,57.75,0.145,1.0,2.482,150.1,71.76,15,980.0
2017,1,1,12,0,194,10,200,87,854,560,4,10,56.38,0.145,1.2000000000000002,2.486,182.20000000000002,63.68,16,980.0
2017,1,1,12,30,260,216,381,87,858,568,3,10,55.9,0.145,1.2000000000000002,2.472,182.20000000000002,63.64,17,980.0
2017,1,1,13,0,86,857,561,86,857,561,0,9,56.33,0.145,1.4000000000000001,2.459,200.5,57.79,18,980.0
2017,1,1,13,30,84,848,538,84,848,538,1,9,57.65,0.145,1.4000000000000001,2.444,200.5,57.78,18,980.0
2017,1,1,14,0,219,275,358,81,835,501,3,9,59.81,0.145,1.5,2.43,210.20000000000002,55.1,18,980.0
2017,1,1,14,30,77,810,449,77,810,449,0,9,62.7,0.145,1.4000000000000001,2.398,210.20000000000002,55.09,18,980.0
2017,1,1,15,0,174,172,243,71,777,384,3,10,66.25,0.145,1.4000000000000001,2.366,205.70000000000002,56.03,18,980.0
2017,1,1,15,30,65,725,309,65,725,309,1,10,70.34,0.145,1.1,2.315,205.70000000000002,59.64,17,980.0
2017,1,1,16,0,56,651,226,56,651,226,1,12,74.89,0.145,0.8,2.265,176.70000000000002,72.5,17,980.0
2017,1,1,16,30,45,533,139,45,533,139,1,12,79.81,0.145,0.9,2.218,176.70000000000002,77.25,16,980.0
2017,1,1,17,0,27,336,56,27,336,56,1,10,85.04,0.145,1.0,2.172,136.9,76.79,15,980.0
2017,1,1,17,30,0,0,0,0,0,0,1,10,90.51,0.145,1.1,2.134,136.9,81.91,14,980.0
2017,1,1,18,0,0,0,0,0,0,0,1,10,96.2,0.145,1.2000000000000002,2.096,127.7,84.41,13,980.0
2017,1,1,18,30,0,0,0,0,0,0,1,10,102.05,0.145,1.2000000000000002,2.062,127.7,90.12,12,980.0
2017,1,1,19,0,0,0,0,0,0,0,1,10,108.04,0.145,1.3,2.029,130.1,89.0,12,980.0
2017,1,1,19,30,0,0,0,0,0,0,1,10,114.13,0.145,1.3,2.011,130.1,95.08,11,980.0
2017,1,1,20,0,0,0,0,0,0,0,1,10,120.31,0.145,1.4000000000000001,1.992,138.6,94.4,11,980.0
2017,1,1,20,30,0,0,0,0,0,0,1,10,126.54,0.145,1.4000000000000001,2.001,138.6,94.4,11,980.0
2017,1,1,21,0,0,0,0,0,0,0,1,10,132.82,0.145,1.5,2.013,148.8,94.26,11,980.0
2017,1,1,21,30,0,0,0,0,0,0,1,10,139.11,0.145,1.5,2.043,148.8,94.27,11,980.0
2017,1,1,22,0,0,0,0,0,0,0,1,10,145.38,0.145,1.6,2.073,156.8,95.12,11,980.0
2017,1,1,22,30,0,0,0,0,0,0,1,10,151.57,0.145,1.6,2.097,156.8,95.11,11,980.0
2017,1,1,23,0,0,0,0,0,0,0,1,10,157.59,0.145,1.7000000000000002,2.121,160.70000000000002,97.82000000000001,11,980.0
2017,1,1,23,30,0,0,0,0,0,0,1,10,163.21,0.145,1.8,2.136,160.70000000000002,97.79,11,980.0
2017,1,2,0,0,0,0,0,0,0,0,1,11,167.82,0.145,1.9000000000000001,2.152,160.8,100.0,11,980.0
2017,1,2,0,30,0,0,0,0,0,0,1,11,169.91,0.145,1.9000000000000001,2.177,160.8,100.0,11,980.0
2017,1,2,1,0,0,0,0,0,0,0,1,11,168.06,0.145,2.0,2.202,159.20000000000002,100.0,11,980.0
2017,1,2,1,30,0,0,0,0,0,0,1,11,163.55,0.145,1.9000000000000001,2.25,159.20000000000002,100.0,11,980.0
2017,1,2,2,0,0,0,0,0,0,0,1,11,157.97,0.145,1.9000000000000001,2.299,157.20000000000002,100.0,11,980.0
2017,1,2,2,30,0,0,0,0,0,0,3,11,151.97,0.145,1.8,2.411,157.20000000000002,100.0,11,980.0
2017,1,2,3,0,0,0,0,0,0,0,7,11,145.78,0.145,1.8,2.523,165.5,100.0,12,980.0
2017,1,2,3,30,0,0,0,0,0,0,4,11,139.52,0.145,2.0,2.718,165.5,100.0,12,980.0
2017,1,2,4,0,0,0,0,0,0,0,6,13,133.23,0.145,2.3000000000000003,2.9130000000000003,201.3,100.0,13,980.0
2017,1,2,4,30,0,0,0,0,0,0,6,13,126.95,0.145,2.9000000000000004,3.011,201.3,100.0,13,980.0
2017,1,2,5,0,0,0,0,0,0,0,6,13,120.71000000000001,0.145,3.5,3.11,229.4,100.0,13,980.0
2017,1,2,5,30,0,0,0,0,0,0,9,13,114.52,0.145,3.1,3.0580000000000003,229.4,100.0,13,980.0
2017,1,2,6,0,0,0,0,0,0,0,6,13,108.42,0.145,2.7,3.0060000000000002,247.9,100.0,13,980.0
2017,1,2,6,30,0,0,0,0,0,0,6,11,102.42,0.145,1.9000000000000001,2.864,247.9,100.0,12,980.0
2017,1,2,7,0,0,0,0,0,0,0,8,11,96.56,0.145,1.2000000000000002,2.722,257.8,100.0,11,980.0
2017,1,2,7,30,0,0,0,0,0,0,4,11,90.85000000000001,0.145,1.2000000000000002,2.49,257.8,100.0,11,980.0
2017,1,2,8,0,28,279,51,28,279,51,4,11,85.36,0.145,1.3,2.259,258.6,100.0,12,980.0
2017,1,2,8,30,48,489,133,48,489,133,8,12,80.10000000000001,0.145,2.3000000000000003,1.999,258.6,96.53,13,980.0
2017,1,2,9,0,56,664,226,56,664,226,3,12,75.15,0.145,3.4000000000000004,1.74,260.7,92.38,14,980.0
2017,1,2,9,30,64,748,313,64,748,313,1,12,70.58,0.145,4.0,1.579,260.7,86.61,15,980.0
2017,1,2,10,0,64,831,397,64,831,397,0,11,66.44,0.145,4.7,1.419,272.2,73.76,16,980.0
2017,1,2,10,30,69,870,466,69,870,466,0,11,62.85,0.145,4.7,1.35,272.2,69.22,17,980.0
2017,1,2,11,0,68,907,523,68,907,523,0,9,59.9,0.145,4.7,1.281,280.6,57.65,18,980.0
2017,1,2,11,30,70,924,564,70,924,564,0,9,57.69,0.145,4.5,1.264,280.6,57.64,18,980.0
2017,1,2,12,0,68,940,590,68,940,590,0,9,56.31,0.145,4.3,1.247,284.40000000000003,52.660000000000004,19,980.0
2017,1,2,12,30,69,944,599,69,944,599,1,9,55.81,0.145,4.0,1.235,284.40000000000003,52.64,19,980.0
2017,1,2,13,0,68,943,592,68,943,592,0,9,56.230000000000004,0.145,3.7,1.223,283.3,49.54,20,980.0
2017,1,2,13,30,67,936,569,67,936,569,0,9,57.54,0.145,3.5,1.199,283.3,49.54,20,980.0
2017,1,2,14,0,64,924,531,64,924,531,0,9,59.68,0.145,3.3000000000000003,1.175,275.7,49.18,20,980.0
2017,1,2,14,30,62,904,478,62,904,478,0,9,62.57,0.145,3.0,1.123,275.7,49.18,20,980.0
2017,1,2,15,0,57,875,412,57,875,412,0,8,66.11,0.145,2.9000000000000004,1.072,264.40000000000003,48.26,20,980.0
2017,1,2,15,30,53,831,334,53,831,334,0,8,70.2,0.145,2.2,1.01,264.40000000000003,51.34,19,980.0
2017,1,2,16,0,47,765,248,47,765,248,1,11,74.74,0.145,1.6,0.9510000000000001,253.20000000000002,63.74,18,980.0
2017,1,2,16,30,38,658,156,38,658,156,1,11,79.67,0.145,1.6,0.909,253.20000000000002,72.34,16,980.0
2017,1,2,17,0,25,468,67,25,468,67,8,9,84.89,0.145,1.6,0.869,245.9,72.58,14,980.0
2017,1,2,17,30,0,0,0,0,0,0,8,9,90.37,0.145,1.7000000000000002,0.865,245.9,77.47,13,980.0
2017,1,2,18,0,0,0,0,0,0,0,8,7,96.06,0.145,1.8,0.861,242.20000000000002,70.7,12,980.0
2017,1,2,18,30,0,0,0,0,0,0,8,7,101.91,0.145,2.0,0.864,242.20000000000002,75.51,12,980.0
2017,1,2,19,0,0,0,0,0,0,0,8,7,107.9,0.145,2.2,0.868,240.10000000000002,71.58,12,980.0
2017,1,2,19,30,0,0,0,0,0,0,7,7,113.99000000000001,0.145,2.3000000000000003,0.877,240.10000000000002,71.60000000000001,12,980.0
2017,1,2,20,0,0,0,0,0,0,0,8,6,120.17,0.145,2.4000000000000004,0.886,241.4,69.75,12,980.0
2017,1,2,20,30,0,0,0,0,0,0,8,6,126.41,0.145,2.5,0.921,241.4,69.76,12,980.0
2017,1,2,21,0,0,0,0,0,0,0,8,6,132.68,0.145,2.6,0.9580000000000001,243.20000000000002,69.07000000000001,12,980.0
2017,1,2,21,30,0,0,0,0,0,0,8,6,138.97,0.145,2.8000000000000003,1.008,243.20000000000002,69.07000000000001,12,980.0
2017,1,2,22,0,0,0,0,0,0,0,8,6,145.24,0.145,3.1,1.061,246.9,69.09,12,980.0
2017,1,2,22,30,0,0,0,0,0,0,8,6,151.43,0.145,3.1,1.099,246.9,69.08,12,980.0
2017,1,2,23,0,0,0,0,0,0,0,8,6,157.45000000000002,0.145,3.2,1.137,249.5,69.21000000000001,12,980.0
2017,1,2,23,30,0,0,0,0,0,0,8,6,163.06,0.145,3.4000000000000004,1.157,249.5,69.21000000000001,12,980.0
2017,1,3,0,0,0,0,0,0,0,0,8,6,167.69,0.145,3.6,1.177,256.0,68.26,12,980.0
2017,1,3,0,30,0,0,0,0,0,0,8,6,169.82,0.145,3.4000000000000004,1.179,256.0,72.9,11,980.0
2017,1,3,1,0,0,0,0,0,0,0,8,6,168.03,0.145,3.3000000000000003,1.181,261.40000000000003,72.91,11,980.0
2017,1,3,1,30,0,0,0,0,0,0,8,6,163.57,0.145,3.0,1.176,261.40000000000003,72.91,10,980.0
2017,1,3,2,0,0,0,0,0,0,0,8,6,158.01,0.145,2.7,1.172,266.5,73.87,10,980.0
2017,1,3,2,30,0,0,0,0,0,0,8,6,152.02,0.145,2.5,1.18,266.5,78.93,10,980.0
2017,1,3,3,0,0,0,0,0,0,0,6,6,145.84,0.145,2.4000000000000004,1.189,270.90000000000003,79.72,10,980.0
2017,1,3,3,30,0,0,0,0,0,0,6,6,139.57,0.145,2.4000000000000004,1.182,270.90000000000003,79.72,10,980.0
2017,1,3,4,0,0,0,0,0,0,0,8,6,133.28,0.145,2.4000000000000004,1.175,279.2,79.55,10,980.0
2017,1,3,4,30,0,0,0,0,0,0,8,6,127.0,0.145,2.5,1.1400000000000001,279.2,85.08,9,980.0
2017,1,3,5,0,0,0,0,0,0,0,8,6,120.76,0.145,2.7,1.106,286.8,83.75,9,980.0
2017,1,3,5,30,0,0,0,0,0,0,8,6,114.57000000000001,0.145,2.7,1.075,286.8,83.78,9,980.0
2017,1,3,6,0,0,0,0,0,0,0,8,6,108.47,0.145,2.8000000000000003,1.044,294.1,81.68,9,980.0
2017,1,3,6,30,0,0,0,0,0,0,8,6,102.47,0.145,3.2,1.034,294.1,87.42,8,980.0
2017,1,3,7,0,0,0,0,0,0,0,8,5,96.59,0.145,3.6,1.024,304.2,84.68,8,980.0
2017,1,3,7,30,0,0,0,0,0,0,8,5,90.88,0.145,4.3,1.041,304.2,84.72,8,980.0
2017,1,3,8,0,12,0,12,24,408,57,8,5,85.38,0.145,5.0,1.058,315.40000000000003,77.16,9,990.0
2017,1,3,8,30,31,0,31,39,609,144,8,5,80.12,0.145,5.7,1.12,315.40000000000003,77.22,9,990.0
2017,1,3,9,0,50,0,50,53,700,233,8,4,75.16,0.145,6.4,1.182,329.6,70.94,10,990.0
2017,1,3,9,30,69,0,69,61,775,319,8,4,70.57000000000001,0.145,6.7,1.264,329.6,71.01,10,990.0
2017,1,3,10,0,85,0,85,81,774,390,8,4,66.42,0.145,7.1000000000000005,1.346,330.6,66.41,10,990.0
2017,1,3,10,30,69,0,69,87,812,458,8,4,62.82,0.145,7.2,1.3860000000000001,330.6,71.01,10,990.0
2017,1,3,11,0,90,0,90,108,789,504,8,4,59.85,0.145,7.4,1.427,329.90000000000003,68.44,10,990.0
2017,1,3,11,30,64,0,64,112,809,545,8,4,57.620000000000005,0.145,7.4,1.426,329.90000000000003,68.44,10,990.0
2017,1,3,12,0,95,0,95,125,791,565,8,3,56.22,0.145,7.4,1.425,330.6,63.34,10,990.0
2017,1,3,12,30,97,0,97,126,796,575,8,3,55.71,0.145,7.2,1.4060000000000001,330.6,63.33,9,990.0
2017,1,3,13,0,139,0,139,115,818,572,8,1,56.11,0.145,7.0,1.3880000000000001,331.8,57.25,9,990.0
2017,1,3,13,30,133,0,133,113,808,549,4,1,57.410000000000004,0.145,6.800000000000001,1.359,331.8,61.230000000000004,9,990.0
2017,1,3,14,0,65,0,65,98,824,516,4,0,59.550000000000004,0.145,6.7,1.33,332.20000000000005,55.33,9,990.0
2017,1,3,14,30,106,0,106,94,797,463,4,0,62.440000000000005,0.145,6.4,1.301,332.20000000000005,55.34,8,990.0
2017,1,3,15,0,110,0,110,89,756,397,4,0,65.97,0.145,6.2,1.272,333.70000000000005,50.78,8,990.0
2017,1,3,15,30,88,0,88,81,701,320,4,0,70.06,0.145,5.9,1.242,333.70000000000005,54.34,7,990.0
2017,1,3,16,0,65,0,65,66,641,237,4,-1,74.60000000000001,0.145,5.6000000000000005,1.213,336.5,54.92,7,990.0
2017,1,3,16,30,40,0,40,52,521,147,4,-1,79.52,0.145,5.0,1.197,336.5,58.84,6,990.0
2017,1,3,17,0,17,0,17,32,333,62,4,-1,84.75,0.145,4.4,1.181,339.1,61.71,5,990.0
2017,1,3,17,30,0,0,0,0,0,0,4,-1,90.23,0.145,4.1000000000000005,1.179,339.1,66.2,4,990.0
2017,1,3,18,0,0,0,0,0,0,0,1,-1,95.92,0.145,3.9000000000000004,1.177,337.8,65.71000000000001,4,990.0
2017,1,3,18,30,0,0,0,0,0,0,4,-1,101.77,0.145,4.0,1.175,337.8,70.55,3,990.0
2017,1,3,19,0,0,0,0,0,0,0,8,-2,107.76,0.145,4.2,1.173,336.6,67.69,3,990.0
2017,1,3,19,30,0,0,0,0,0,0,8,-2,113.85000000000001,0.145,4.2,1.172,336.6,72.68,2,990.0
2017,1,3,20,0,0,0,0,0,0,0,4,-3,120.03,0.145,4.3,1.171,336.70000000000005,68.75,2,990.0
2017,1,3,20,30,0,0,0,0,0,0,8,-3,126.27,0.145,4.3,1.171,336.70000000000005,73.87,1,990.0
2017,1,3,21,0,0,0,0,0,0,0,8,-4,132.55,0.145,4.4,1.172,337.90000000000003,68.96000000000001,1,990.0
2017,1,3,21,30,0,0,0,0,0,0,4,-4,138.83,0.145,4.4,1.17,337.90000000000003,68.97,1,990.0
2017,1,3,22,0,0,0,0,0,0,0,1,-5,145.1,0.145,4.4,1.169,341.0,63.9,1,990.0
2017,1,3,22,30,0,0,0,0,0,0,1,-5,151.29,0.145,4.3,1.171,341.0,68.68,0,990.0
2017,1,3,23,0,0,0,0,0,0,0,1,-5,157.3,0.145,4.3,1.173,346.3,64.02,0,990.0
2017,1,3,23,30,0,0,0,0,0,0,8,-5,162.92000000000002,0.145,4.1000000000000005,1.172,346.3,64.01,0,990.0
2017,1,4,0,0,0,0,0,0,0,0,8,-6,167.54,0.145,4.0,1.172,350.90000000000003,61.14,0,990.0
2017,1,4,0,30,0,0,0,0,0,0,8,-6,169.71,0.145,3.9000000000000004,1.168,350.90000000000003,61.14,0,990.0
2017,1,4,1,0,0,0,0,0,0,0,8,-6,167.99,0.145,3.9000000000000004,1.164,351.40000000000003,59.61,0,990.0
2017,1,4,1,30,0,0,0,0,0,0,1,-6,163.58,0.145,3.8000000000000003,1.164,351.40000000000003,59.61,0,990.0
2017,1,4,2,0,0,0,0,0,0,0,8,-7,158.04,0.145,3.8000000000000003,1.165,349.70000000000005,58.57,0,990.0
2017,1,4,2,30,0,0,0,0,0,0,8,-7,152.06,0.145,3.9000000000000004,1.172,349.70000000000005,58.57,0,990.0
2017,1,4,3,0,0,0,0,0,0,0,8,-7,145.89000000000001,0.145,4.1000000000000005,1.18,349.8,57.54,0,990.0
2017,1,4,3,30,0,0,0,0,0,0,4,-7,139.62,0.145,4.1000000000000005,1.194,349.8,57.54,0,990.0
2017,1,4,4,0,0,0,0,0,0,0,4,-7,133.34,0.145,4.2,1.21,353.6,56.86,-1,990.0
2017,1,4,4,30,0,0,0,0,0,0,4,-7,127.05,0.145,4.1000000000000005,1.226,353.6,56.86,-1,990.0
2017,1,4,5,0,0,0,0,0,0,0,4,-7,120.81,0.145,4.1000000000000005,1.243,358.70000000000005,60.34,-1,990.0
2017,1,4,5,30,0,0,0,0,0,0,8,-7,114.62,0.145,4.0,1.2530000000000001,358.70000000000005,60.35,-1,990.0
2017,1,4,6,0,0,0,0,0,0,0,8,-7,108.51,0.145,3.9000000000000004,1.264,2.1,59.18,-1,990.0
2017,1,4,6,30,0,0,0,0,0,0,8,-7,102.5,0.145,3.8000000000000003,1.2730000000000001,2.1,59.18,-1,990.0
2017,1,4,7,0,0,0,0,0,0,0,8,-8,96.62,0.145,3.7,1.283,5.2,57.71,-1,990.0
2017,1,4,7,30,0,0,0,0,0,0,4,-8,90.91,0.145,3.9000000000000004,1.297,5.2,57.71,-1,990.0
2017,1,4,8,0,28,24,30,26,368,55,8,-9,85.39,0.145,4.1000000000000005,1.312,10.4,53.75,-1,990.0
2017,1,4,8,30,65,66,76,43,573,141,8,-9,80.12,0.145,3.9000000000000004,1.325,10.4,49.99,0,990.0
2017,1,4,9,0,103,85,125,55,686,231,8,-9,75.15,0.145,3.7,1.338,11.9,48.36,0,1000.0
2017,1,4,9,30,138,101,172,64,764,318,8,-9,70.55,0.145,3.5,1.35,11.9,48.370000000000005,0,1000.0
2017,1,4,10,0,85,0,85,71,813,396,4,-9,66.39,0.145,3.4000000000000004,1.363,9.200000000000001,48.230000000000004,0,1000.0
2017,1,4,10,30,185,38,203,75,850,464,8,-9,62.77,0.145,3.3000000000000003,1.372,9.200000000000001,48.21,0,990.0
2017,1,4,11,0,109,0,109,81,869,518,8,-9,59.79,0.145,3.2,1.381,4.0,44.89,0,990.0
2017,1,4,11,30,211,406,429,84,886,559,8,-9,57.550000000000004,0.145,2.9000000000000004,1.377,4.0,44.87,0,990.0
2017,1,4,12,0,260,161,350,90,882,582,4,-9,56.13,0.145,2.7,1.374,359.5,45.64,1,990.0
2017,1,4,12,30,260,102,318,91,886,591,4,-9,55.6,0.145,2.2,1.361,359.5,45.6,1,990.0
2017,1,4,13,0,82,0,82,89,886,585,8,-9,56.0,0.145,1.7000000000000002,1.349,8.1,43.63,2,990.0
2017,1,4,13,30,242,80,286,88,877,562,4,-9,57.28,0.145,1.3,1.333,8.1,43.6,2,990.0
2017,1,4,14,0,216,52,243,85,862,524,4,-8,59.410000000000004,0.145,1.0,1.317,25.1,42.25,3,990.0
2017,1,4,14,30,81,837,471,81,837,471,1,-8,62.29,0.145,0.9,1.3,25.1,42.230000000000004,3,990.0
2017,1,4,15,0,76,802,405,76,802,405,0,-8,65.82000000000001,0.145,0.9,1.284,31.400000000000002,43.79,3,990.0
2017,1,4,15,30,69,750,327,69,750,327,0,-8,69.91,0.145,0.6000000000000001,1.27,31.400000000000002,43.78,3,990.0
2017,1,4,16,0,60,679,242,60,679,242,0,-7,74.45,0.145,0.4,1.2570000000000001,36.6,45.17,3,990.0
2017,1,4,16,30,48,563,152,48,563,152,1,-7,79.37,0.145,0.4,1.23,36.6,48.46,2,990.0
2017,1,4,17,0,30,383,66,30,383,66,1,-5,84.60000000000001,0.145,0.5,1.203,126.9,57.51,1,990.0
2017,1,4,17,30,0,0,0,0,0,0,0,-5,90.08,0.145,0.6000000000000001,1.189,126.9,61.76,1,990.0
2017,1,4,18,0,0,0,0,0,0,0,0,-5,95.77,0.145,0.7000000000000001,1.176,151.5,63.160000000000004,1,990.0
2017,1,4,18,30,0,0,0,0,0,0,0,-5,101.63,0.145,0.6000000000000001,1.18,151.5,63.17,1,990.0
2017,1,4,19,0,0,0,0,0,0,0,0,-5,107.62,0.145,0.6000000000000001,1.184,175.20000000000002,60.96,1,990.0
2017,1,4,19,30,0,0,0,0,0,0,8,-5,113.71000000000001,0.145,0.5,1.191,175.20000000000002,60.95,1,990.0
2017,1,4,20,0,0,0,0,0,0,0,8,-6,119.89,0.145,0.4,1.199,155.0,59.02,1,990.0
2017,1,4,20,30,0,0,0,0,0,0,8,-6,126.13000000000001,0.145,0.6000000000000001,1.197,155.0,63.410000000000004,0,990.0
2017,1,4,21,0,0,0,0,0,0,0,8,-5,132.41,0.145,0.8,1.195,117.10000000000001,66.58,0,990.0
2017,1,4,21,30,0,0,0,0,0,0,8,-5,138.69,0.145,0.9,1.195,117.10000000000001,66.55,0,990.0
2017,1,4,22,0,0,0,0,0,0,0,8,-4,144.96,0.145,1.0,1.196,117.5,71.51,0,990.0
2017,1,4,22,30,0,0,0,0,0,0,8,-4,151.15,0.145,1.1,1.214,117.5,71.49,0,990.0
2017,1,4,23,0,0,0,0,0,0,0,8,-4,157.16,0.145,1.2000000000000002,1.233,123.4,72.76,0,990.0
2017,1,4,23,30,0,0,0,0,0,0,0,-4,162.77,0.145,1.1,1.2710000000000001,123.4,72.76,0,990.0
2017,1,5,0,0,0,0,0,0,0,0,1,-3,167.39000000000001,0.145,1.1,1.31,120.0,74.85000000000001,0,990.0
2017,1,5,0,30,0,0,0,0,0,0,8,-3,169.59,0.145,1.0,1.345,120.0,74.86,0,990.0
2017,1,5,1,0,0,0,0,0,0,0,8,-3,167.95000000000002,0.145,1.0,1.381,101.30000000000001,75.03,0,990.0
2017,1,5,1,30,0,0,0,0,0,0,8,-3,163.58,0.145,1.1,1.401,101.30000000000001,75.02,0,990.0
2017,1,5,2,0,0,0,0,0,0,0,8,-4,158.07,0.145,1.2000000000000002,1.422,80.80000000000001,72.58,0,990.0
2017,1,5,2,30,0,0,0,0,0,0,8,-4,152.1,0.145,1.3,1.422,80.80000000000001,72.55,0,990.0
2017,1,5,3,0,0,0,0,0,0,0,8,-4,145.93,0.145,1.5,1.422,69.8,76.46000000000001,-1,980.0
2017,1,5,3,30,0,0,0,0,0,0,8,-4,139.67000000000002,0.145,1.7000000000000002,1.408,69.8,76.45,-1,980.0
2017,1,5,4,0,0,0,0,0,0,0,8,-4,133.38,0.145,1.9000000000000001,1.3940000000000001,61.2,76.38,-1,980.0
2017,1,5,4,30,0,0,0,0,0,0,8,-4,127.10000000000001,0.145,2.0,1.3780000000000001,61.2,76.39,-1,980.0
2017,1,5,5,0,0,0,0,0,0,0,8,-4,120.85000000000001,0.145,2.3000000000000003,1.362,53.5,77.22,-1,980.0
