Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,703891,-,-,-,32.97,-96.74,-6,199,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,1,1,0,0,0,0,0,0,0,0,8,1,168.05,0.14400000000000002,2.8000000000000003,1.621,5.300000000000001,93.56,2,1000.0
2016,1,1,0,30,0,0,0,0,0,0,8,1,170.07,0.14400000000000002,2.9000000000000004,1.613,5.300000000000001,93.57000000000001,2,1000.0
2016,1,1,1,0,0,0,0,0,0,0,8,0,168.09,0.14400000000000002,3.0,1.607,0.5,91.36,2,1000.0
2016,1,1,1,30,0,0,0,0,0,0,8,0,163.51,0.14400000000000002,3.0,1.594,0.5,98.14,1,1000.0
2016,1,1,2,0,0,0,0,0,0,0,8,0,157.89000000000001,0.14400000000000002,3.1,1.582,357.40000000000003,96.35000000000001,1,1000.0
2016,1,1,2,30,0,0,0,0,0,0,8,0,151.87,0.14400000000000002,3.1,1.563,357.40000000000003,96.35000000000001,1,1000.0
2016,1,1,3,0,0,0,0,0,0,0,8,0,145.68,0.14400000000000002,3.1,1.545,356.1,95.15,1,1000.0
2016,1,1,3,30,0,0,0,0,0,0,8,0,139.41,0.14400000000000002,3.1,1.5310000000000001,356.1,95.14,1,1000.0
2016,1,1,4,0,0,0,0,0,0,0,8,0,133.12,0.14400000000000002,3.2,1.518,355.8,94.23,1,1000.0
2016,1,1,4,30,0,0,0,0,0,0,8,0,126.84,0.14400000000000002,3.1,1.5110000000000001,355.8,94.24,1,1000.0
2016,1,1,5,0,0,0,0,0,0,0,8,0,120.60000000000001,0.14400000000000002,3.1,1.5050000000000001,354.8,93.37,1,1000.0
2016,1,1,5,30,0,0,0,0,0,0,8,0,114.42,0.14400000000000002,3.0,1.5010000000000001,354.8,93.4,0,1000.0
2016,1,1,6,0,0,0,0,0,0,0,8,0,108.33,0.14400000000000002,3.0,1.497,353.8,92.47,0,1000.0
2016,1,1,6,30,0,0,0,0,0,0,8,0,102.34,0.14400000000000002,2.9000000000000004,1.491,353.8,99.41,0,1000.0
2016,1,1,7,0,0,0,0,0,0,0,8,0,96.49000000000001,0.14400000000000002,2.9000000000000004,1.485,354.40000000000003,98.24000000000001,0,1000.0
2016,1,1,7,30,0,0,0,0,0,0,4,0,90.79,0.14400000000000002,3.0,1.478,354.40000000000003,98.26,0,1000.0
2016,1,1,8,0,30,265,51,30,265,51,8,0,85.31,0.14400000000000002,3.1,1.471,352.0,91.77,1,1000.0
2016,1,1,8,30,52,469,133,52,469,133,8,0,80.07000000000001,0.14400000000000002,3.1,1.466,352.0,91.79,1,1000.0
2016,1,1,9,0,66,610,222,66,610,222,4,0,75.14,0.14400000000000002,3.2,1.462,352.0,87.36,2,1000.0
2016,1,1,9,30,76,694,307,76,694,307,1,0,70.58,0.14400000000000002,3.3000000000000003,1.461,352.0,81.39,3,1000.0
2016,1,1,10,0,81,765,386,81,765,386,0,0,66.47,0.14400000000000002,3.5,1.461,14.5,73.72,4,1010.0
2016,1,1,10,30,130,578,394,86,805,453,8,0,62.9,0.14400000000000002,3.4000000000000004,1.47,14.5,73.7,4,1000.0
2016,1,1,11,0,185,437,404,87,840,508,8,0,59.980000000000004,0.14400000000000002,3.4000000000000004,1.48,17.8,66.9,5,1000.0
2016,1,1,11,30,232,287,386,90,858,548,8,0,57.79,0.14400000000000002,3.3000000000000003,1.487,17.8,66.86,5,1000.0
2016,1,1,12,0,257,147,338,93,864,572,6,0,56.43,0.14400000000000002,3.2,1.495,9.600000000000001,62.32,6,1000.0
2016,1,1,12,30,241,325,423,94,868,580,8,0,55.97,0.14400000000000002,3.2,1.491,9.600000000000001,62.29,6,1000.0
2016,1,1,13,0,252,234,382,90,873,574,8,0,56.410000000000004,0.14400000000000002,3.3000000000000003,1.488,2.6,62.77,6,1000.0
